t,acc_X,acc_Y,acc_Z,gyr_X,gyr_Y,gyr_Z,mag_X,mag_Y,mag_Z,eul_heading,eul_roll,eul_pitch,quat_w,quat_x,quat_y,quat_z,lia_X,lia_Y,lia_Z,grv_X,grv_Y,grv_Z,temp
0.621889,-0.35,2.83,9.33,0.0,-0.1875,0.125,-37.6875,30.875,-56.0625,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.04,-0.35,2.85,9.37,26
0.632799,-0.35,2.84,9.32,0.0625,-0.25,0.1875,-36.5625,30.875,-56.875,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.02,-0.03,-0.35,2.85,9.37,26
0.643709,-0.35,2.85,9.32,-0.1875,-0.25,0.1875,-36.5625,30.875,-56.875,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.04,-0.35,2.85,9.37,26
0.65462,-0.34,2.83,9.29,-0.125,-0.5,0.1875,-36.5625,30.875,-56.875,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.01,-0.04,-0.35,2.85,9.37,26
0.66553,-0.35,2.87,9.33,0.0,-0.25,0.25,-36.5625,30.875,-56.875,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,-0.02,-0.03,-0.35,2.85,9.37,26
0.67644,-0.35,2.83,9.34,-0.125,-0.25,0.125,-36.5625,30.875,-56.875,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,-0.02,-0.03,-0.35,2.85,9.37,26
0.687351,-0.36,2.86,9.35,-0.125,-0.25,0.1875,-34.6875,30.25,-60.375,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.03,-0.35,2.85,9.37,26
0.698261,-0.34,2.86,9.33,-0.3125,-0.0625,0.1875,-34.6875,30.25,-60.375,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.01,-0.01,0.0,-0.35,2.85,9.37,26
0.709171,-0.33,2.84,9.36,-0.125,0.0625,0.0625,-34.6875,30.25,-60.375,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.03,-0.35,2.85,9.37,26
0.720082,-0.35,2.85,9.34,-0.0625,-0.4375,0.1875,-34.6875,30.25,-60.375,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.02,-0.05,-0.35,2.85,9.37,26
0.730992,-0.34,2.88,9.32,-0.0625,-0.3125,0.0625,-33.5625,28.75,-59.5625,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.03,-0.35,2.85,9.37,26
0.741902,-0.35,2.84,9.32,-0.0625,-0.3125,0.3125,-33.5625,28.75,-59.5625,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.05,-0.35,2.85,9.37,26
0.752813,-0.35,2.85,9.3,-0.0625,-0.3125,0.1875,-33.5625,28.75,-59.5625,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,-0.01,-0.04,-0.35,2.85,9.37,26
0.763723,-0.36,2.84,9.33,-0.1875,-0.125,0.125,-33.5625,28.75,-59.5625,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.02,-0.35,2.85,9.37,26
0.774633,-0.34,2.85,9.34,-0.1875,-0.25,0.1875,-33.5625,28.75,-59.5625,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.02,-0.35,2.85,9.37,26
0.785544,-0.35,2.85,9.35,-0.3125,-0.125,0.0625,-33.875,29.5,-60.375,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,-0.02,-0.06,-0.35,2.85,9.37,26
0.796454,-0.34,2.83,9.3,0.0,-0.1875,0.25,-33.875,29.5,-60.375,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.01,0.0,-0.06,-0.35,2.85,9.37,26
0.807364,-0.33,2.85,9.3,-0.0625,-0.5,0.1875,-33.875,29.5,-60.375,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.03,-0.35,2.85,9.37,26
0.818275,-0.35,2.85,9.33,-0.125,-0.1875,0.25,-33.875,29.5,-60.375,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.01,0.01,-0.05,-0.35,2.85,9.37,26
0.829185,-0.33,2.86,9.31,0.0,-0.0625,0.125,-33.875,29.875,-59.25,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.04,-0.35,2.85,9.37,26
0.840095,-0.35,2.84,9.33,0.0,-0.0625,0.125,-33.875,29.875,-59.25,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.03,-0.35,2.85,9.37,26
0.851006,-0.34,2.85,9.34,0.0625,-0.3125,0.25,-33.875,29.875,-59.25,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.04,-0.35,2.85,9.37,26
0.861916,-0.34,2.85,9.33,-0.0625,-0.25,0.3125,-33.875,29.875,-59.25,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.01,-0.02,-0.35,2.85,9.37,26
0.872826,-0.34,2.86,9.35,-0.0625,-0.1875,0.25,-33.875,29.875,-59.25,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.05,-0.35,2.85,9.37,26
0.883737,-0.35,2.86,9.32,-0.125,-0.125,0.1875,-34.6875,29.875,-60.875,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.03,-0.35,2.85,9.37,26
0.894647,-0.35,2.86,9.35,-0.1875,-0.3125,0.1875,-34.6875,29.875,-60.875,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.01,-0.01,-0.35,2.85,9.37,26
0.905557,-0.34,2.85,9.33,0.0625,-0.0625,0.25,-34.6875,29.875,-60.875,359.9375,-2.0625,-16.875,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.06,-0.35,2.85,9.37,26
0.916468,-0.34,2.85,9.3,-0.0625,-0.3125,0.125,-34.6875,29.875,-60.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.02,-0.35,2.85,9.37,26
0.927378,-0.35,2.85,9.35,-0.0625,-0.0625,0.3125,-35.375,30.5625,-60.5,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.05,-0.35,2.85,9.37,26
0.938288,-0.34,2.88,9.33,-0.125,-0.25,0.125,-35.375,30.5625,-60.5,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.02,-0.04,-0.35,2.85,9.37,26
0.949199,-0.37,2.86,9.32,0.0,-0.3125,0.3125,-35.375,30.5625,-60.5,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.02,-0.35,2.85,9.37,26
0.960109,-0.35,2.84,9.34,-0.125,-0.1875,0.3125,-35.375,30.5625,-60.5,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,-0.01,-0.04,-0.35,2.85,9.37,26
0.971019,-0.35,2.83,9.32,0.0,-0.25,0.25,-35.375,30.5625,-60.5,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,-0.01,-0.04,-0.35,2.85,9.37,26
0.98193,-0.35,2.85,9.35,0.0625,-0.1875,0.125,-35.75,29.875,-55.6875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.02,-0.35,2.85,9.37,26
0.99284,-0.35,2.84,9.35,-0.0625,-0.125,0.1875,-35.75,29.875,-55.6875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.01,0.0,-0.02,-0.35,2.85,9.37,26
1.00375,-0.33,2.85,9.34,-0.3125,-0.5,0.25,-35.75,29.875,-55.6875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.03,-0.35,2.85,9.37,26
1.014661,-0.35,2.85,9.34,-0.125,-0.4375,0.1875,-35.75,29.875,-55.6875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.01,0.0,-0.05,-0.35,2.85,9.37,26
1.025571,-0.33,2.84,9.32,-0.25,-0.0625,0.1875,-38.75,31.6875,-54.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,-0.02,0.02,-0.01,-0.35,2.85,9.37,26
1.036481,-0.35,2.84,9.36,-0.25,0.0625,0.25,-38.75,31.6875,-54.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,-0.01,-0.01,-0.35,2.85,9.37,26
1.047392,-0.35,2.88,9.34,-0.125,-0.0625,0.125,-38.75,31.6875,-54.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.04,-0.35,2.85,9.37,26
1.058302,-0.35,2.84,9.32,-0.125,-0.1875,0.125,-38.75,31.6875,-54.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.01,-0.35,2.85,9.37,26
1.069212,-0.35,2.85,9.36,-0.375,-0.375,0.25,-38.75,31.6875,-54.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.01,-0.35,2.85,9.37,26
1.080123,-0.36,2.85,9.31,-0.25,-0.25,0.25,-36.5625,30.875,-56.0625,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.01,0.01,-0.03,-0.35,2.85,9.37,26
1.091033,-0.33,2.86,9.34,-0.0625,-0.0625,0.1875,-36.5625,30.875,-56.0625,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.01,-0.02,-0.35,2.85,9.37,26
1.101943,-0.34,2.87,9.35,0.125,-0.0625,0.25,-36.5625,30.875,-56.0625,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.01,-0.35,2.85,9.37,26
1.112854,-0.34,2.85,9.36,0.0625,-0.125,0.1875,-36.5625,30.875,-56.0625,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.01,-0.04,-0.35,2.85,9.37,26
1.123764,-0.34,2.86,9.33,0.0,-0.0625,0.25,-37.6875,31.6875,-54.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,-0.01,0.0,-0.35,2.85,9.37,26
1.134674,-0.35,2.84,9.36,-0.125,-0.375,0.125,-37.6875,31.6875,-54.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.01,-0.02,-0.35,2.85,9.37,26
1.145584,-0.35,2.87,9.35,-0.125,-0.5,0.125,-37.6875,31.6875,-54.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,-0.01,-0.04,-0.35,2.85,9.37,26
1.156495,-0.34,2.84,9.33,-0.125,-0.375,0.0625,-37.6875,31.6875,-54.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,-0.01,-0.05,-0.35,2.85,9.37,26
1.167405,-0.35,2.83,9.32,-0.25,-0.125,0.1875,-37.6875,31.6875,-54.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.02,-0.06,-0.35,2.85,9.37,26
1.178315,-0.34,2.87,9.3,-0.0625,-0.25,0.1875,-35.0625,29.875,-61.25,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.02,-0.35,2.85,9.37,26
1.189226,-0.34,2.85,9.34,-0.0625,0.0,0.1875,-35.0625,29.875,-61.25,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.02,-0.35,2.85,9.37,26
1.200136,-0.33,2.85,9.32,0.0,-0.1875,0.25,-35.0625,29.875,-61.25,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.01,0.02,-0.04,-0.35,2.85,9.37,26
1.211046,-0.33,2.87,9.32,-0.125,-0.1875,0.25,-35.0625,29.875,-61.25,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.01,-0.35,2.85,9.37,26
1.221957,-0.36,2.85,9.35,-0.3125,-0.125,0.3125,-35.0625,29.875,-61.25,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.01,-0.35,2.85,9.37,26
1.232867,-0.35,2.86,9.35,-0.375,-0.375,0.25,-32.375,30.5625,-60.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,-0.01,-0.01,-0.35,2.85,9.37,26
1.243777,-0.35,2.84,9.36,-0.25,-0.4375,0.25,-32.375,30.5625,-60.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.04,-0.35,2.85,9.37,26
1.254688,-0.34,2.85,9.32,-0.25,-0.375,0.25,-32.375,30.5625,-60.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.02,-0.35,2.85,9.37,26
1.265598,-0.35,2.84,9.35,0.125,-0.25,0.3125,-32.375,30.5625,-60.875,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,-0.01,-0.01,-0.35,2.85,9.37,26
1.276508,-0.35,2.83,9.36,-0.0625,0.0,0.3125,-34.6875,30.25,-59.75,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.01,0.0,-0.02,-0.35,2.85,9.37,26
1.287419,-0.33,2.85,9.35,-0.1875,-0.4375,0.25,-34.6875,30.25,-59.75,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.03,-0.35,2.85,9.37,26
1.298329,-0.34,2.85,9.34,-0.0625,-0.375,0.125,-34.6875,30.25,-59.75,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.01,-0.02,-0.35,2.85,9.37,26
1.309239,-0.35,2.86,9.34,-0.1875,-0.375,0.1875,-34.6875,30.25,-59.75,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.03,-0.35,2.85,9.37,26
1.32015,-0.34,2.85,9.33,0.0,-0.3125,0.1875,-34.6875,30.25,-59.75,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,-0.03,-0.35,2.85,9.37,26
1.33106,-0.36,2.84,9.36,-0.0625,-0.1875,0.25,-34.6875,29.875,-59.25,359.9375,-2.0625,-16.9375,0.988953,0.147217,0.018311,0.0,0.0,0.0,0.0,-0.35,2.85,9.37,26
